what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1419645266203
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1419645266219
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1419645266266
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1419645266375
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1419645266641
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1419645267265
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1419645267500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419645274514
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419645274514
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419645274639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419645280216
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1419645321725
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1419645321725
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1419645322288
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1419645322444
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.2.v201101042130,"org.eclipse.jst.jsf.facelet.core",1419645325740
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1419645340706
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1419645342534
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1419645342800
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1419645342800
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1419645342862
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1419645342862
started,bundle,org.python.pydev.customizations,2.8.1.2013072611,"org.python.pydev.customizations",1419645343737
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1419645343971
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1419645346205
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1419645346237
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1419645346284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419645346377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419645347565
executed,command,,,"org.python.pydev.django.launching.DjangoLaunchShortcut.run",1419645350798
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419645358625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419645359235
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419645368233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419645372232
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1419645372310
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419645374669
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1419645403602
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1419645403946
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1419645404852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419645474247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419645484776
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419645498821
