what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865714400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865914342
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865914624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865920749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865921061
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865922014
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1439865924686
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865926327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865930515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865933327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865934312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865935624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865936046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1439865936390
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865937327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865937968
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865939046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865943124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865952265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865953515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865961422
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865967703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865974219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865978328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865979657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865987188
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439865995594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866009235
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866010657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866013782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866014470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866022829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866030486
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866040689
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866042486
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866109722
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866111238
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866115426
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866124848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866127535
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1439866132192
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866332744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866356479
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866356963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866357963
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866391605
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866394277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866397808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866401339
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1439866436465
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866438028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866440325
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1439866441809
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1439866462106
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866533655
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866533671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866533905
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866539858
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1439866569406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866575609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866598891
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1439866604469
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866606610
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866606610
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866606704
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439866653439
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1439866693597
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1439866696737
