what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1420864885381
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420864895100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420864895568
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420864901224
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1420864907787
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1420864938552
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420864939318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1420864941083
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420864945943
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420864947365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420864948021
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420864949536
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420864950896
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420864951208
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420864952239
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1420864953646
executed,command,,,"org.python.pydev.django.launching.DjangoLaunchShortcut.run",1420864956193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420864959114
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420864960661
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420864963177
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1420864986833
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420864999895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420865073363
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1420865074754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420865078332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420865080691
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420865085269
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420865086878
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420865087597
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420865087941
