what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1421386720244
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1421386720338
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.2.v201101042130,"org.eclipse.jst.jsf.facelet.core",1421386727354
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1421386738728
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421386744338
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1421386754791
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421386755838
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421386763963
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421386810744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421386880962
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1421386884446
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1421386884602
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1421386884618
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1421386884696
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1421386884696
executed,command,,,"org.python.pydev.django.launching.DjangoLaunchShortcut.run",1421386887462
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421386891540
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421386957898
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421386958398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421386966023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421386966648
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421386970991
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421386990210
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421386991210
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421386992569
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421386997881
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421387004663
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421387005975
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421387037928
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421387040459
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421387042256
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421387043349
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421387046896
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421387049396
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1421387066568
executed,command,,,"org.python.pydev.django.launching.DjangoLaunchShortcut.run",1421387068740
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421387105786
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421387114348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421387171472
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398016435
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398018982
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398205384
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421398212993
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1421398214008
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421398214524
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421398227492
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1421398240508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421398242305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421398262054
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421398263867
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421398271430
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421398272883
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421398280682
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421398286120
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1421398288417
executed,command,,,"org.python.pydev.django.launching.DjangoLaunchShortcut.run",1421398292309
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421398301732
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1421398308249
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398309093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398339739
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421398341317
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421398354054
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421398358648
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421398363743
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421398365024
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1421398370431
executed,command,,,"org.python.pydev.django.launching.DjangoLaunchShortcut.run",1421398373463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398378667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398398686
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398399218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398401890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398407438
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398407469
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398407516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398439240
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398439615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398439881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398440631
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398441334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398448304
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398458822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398463901
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398465542
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421398471339
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398473699
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398477044
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398478294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398479903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398482013
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398483482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398484670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398487592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398488342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398488733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398497360
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398500282
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421398502939
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421398506049
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1421398509159
executed,command,,,"org.python.pydev.django.launching.DjangoLaunchShortcut.run",1421398510862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398514378
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398525693
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421398527224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421398641312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421399036916
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421399072229
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421399075072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421399076197
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421399076197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421399076338
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421399121244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421399142432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421399142432
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421399142619
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421399198775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1421399215353
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421399218353
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1421399218368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421399221696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421399229259
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421399231024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421399232743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421399234212
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421399235821
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421399236852
