what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422599877367
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422599884601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422599885086
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422599886101
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422599939615
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1422599942787
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422599943584
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422599964896
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422599965021
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422599966177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422599979880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422599981177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422599981599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422599981677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422599982880
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422600001864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422600004379
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422600006504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422600009317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422600043675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422600095190
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422600106736
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422600138860
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422600139657
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422600153610
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422600159532
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422600164453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422600188468
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422600188468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422600188625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422600234420
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422600245779
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422600246326
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422600246764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422600246764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422600246842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422600248436
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1422600254732
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422600327559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422601227895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422603858812
