what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1428909184657
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1428909187623
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428909206694
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428909213951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428909213967
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428909214060
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428909221536
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428909243620
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428909244072
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428909262192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428909268996
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428909269667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428909306234
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428909332328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428909343924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428909351556
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428909363089
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428909364493
started,bundle,com.python.pydev,2.8.1.2013072611,"com.python.pydev",1428909368005
started,bundle,com.python.pydev.refactoring,2.8.1.2013072611,"com.python.pydev.refactoring",1428909368052
error,log,,,"Plug-in org.python.pydev.red_core was unable to load class org.python.pydev.red_core.AddRedCoreTheme.",1428909368114
started,bundle,org.python.pydev.refactoring,2.8.1.2013072611,"org.python.pydev.refactoring",1428909368239
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1428909368286
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1428909368286
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1428909368348
started,bundle,org.python.pydev.jython,2.8.1.2013072611,"org.python.pydev.jython",1428909378852
started,bundle,com.python.pydev.codecompletion,2.8.1.2013072611,"com.python.pydev.codecompletion",1428909380038
opened,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1428909382004
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1428909382488
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428909382519
opened,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1428909383190
opened,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1428909383627
opened,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1428909384064
opened,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1428909384298
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428909384314
started,bundle,org.eclipse.datatools.sqltools.parsers.sql.query,1.2.0.v201004291415,"org.eclipse.datatools.sqltools.parsers.sql.query",1428909384938
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428909386889
closed,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1428909386889
closed,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1428909386983
closed,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1428909387030
closed,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1428909387030
closed,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1428909387061
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428909387076
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428909387186
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428909387186
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428909387201
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428909387217
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428909387232
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428909387248
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428909387264
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428909392367
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428909392429
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428909400514
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428909407006
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428909407006
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428909407115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428909438813
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428909443307
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428909445196
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428909445289
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428909456573
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428909459304
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428909459382
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1428909462160
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428909465375
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428909465719
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428909465812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1428909471821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428910384167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428910720940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428910969395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428910974220
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428910979434
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428913413856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428913425249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428913450719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428913459069
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428914081650
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428914085072
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915384017
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915389981
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915389981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915390121
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915396944
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428915399738
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915412431
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1428915414492
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915415288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1428915415928
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428915423719
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428915425905
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915426295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1428915446451
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428915448761
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915450213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915450229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915450307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915467496
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428915471571
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915472071
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915472195
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428915486371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915488058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915507776
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915511226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915528260
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428915535145
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915535410
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428915546042
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428915546870
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915547088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428915549492
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428915551663
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915551850
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428915556284
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915560359
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915560468
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428915566104
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915568945
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915575268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915576970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915578047
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428915579640
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915581092
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428915582138
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915582388
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428915587056
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915587352
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915587462
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915595986
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1428915598016
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915598921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1428915599718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1428915612332
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915614268
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1428915616392
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915617094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1428915618359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428915620466
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428915624884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915626305
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915626321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915626399
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915627929
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915628007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915637686
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428915640356
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915640621
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428915644586
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915646116
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915673296
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428915678901
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915683865
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428915688440
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428915705175
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428915709172
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915709390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428915719273
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915720787
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915745297
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915750153
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428915751839
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915752042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915758286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915830740
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1428915831880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915833613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915835564
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1428915835939
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428915836751
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915838203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915838203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915838265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915839576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915839654
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915896184
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428915900290
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915900634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428915905239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915905817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915913607
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428915916667
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428915917120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915917588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915918743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915919711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915920726
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915925160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915926096
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915926736
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915928860
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915932919
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915957460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915961706
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915962705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428915972884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428915973961
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428920590844
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1428920593482
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428920598698
activated,perspective,org.python.pydev,,"org.python.pydev.ui.PythonPerspective",1428984098382
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1428984098382
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1428984098397
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1428984098429
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1428984098444
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1428984098460
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1428984098491
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1428984098507
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1428984098569
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1428984098616
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1428984098663
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1428984098710
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1428984098866
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1428984098913
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1428984099007
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1428984099038
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1428984099147
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1428984099241
