what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1426496126018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1426496126831
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1426496312501
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1426496314486
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1426496317111
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1426496317189
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1426496366579
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1426496371642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1426496372829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1426496422173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1426496427016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1426496427032
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1426496427141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1426496463000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1426496474719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1426496476938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1426496476938
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1426496477032
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1426496498031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1426496503875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1426496504875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1426496510016
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1426496510922
