what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1440055396958
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1440055397786
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.copyLineDown",1440055399738
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1440055401659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1440055402862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1440055403534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440055456855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440055456871
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440055457058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440055481845
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1440055515050
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1440055533605
closed,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1440055533605
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1440055543288
opened,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1440055544616
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1440055544709
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1440055563639
closed,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1440055563639
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1440055565123
opened,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1440055575009
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1440055575134
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1440055577742
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1440055580257
closed,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1440055580257
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440055580866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440055582241
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1440055584927
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440055590175
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440055601576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440055612212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440055949931
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1440055952696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440055954429
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440055954445
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440055954554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440056001379
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440056011140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440056276124
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1440056280044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1440056281793
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440056282933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440056283402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440056285120
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440056288618
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1440056313218
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1440056331585
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1440056337301
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440056346469
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440056351639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1440056356653
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1440056359808
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1440056360307
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1440056361557
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1440056367992
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440056371865
