what,kind,bundleId,bundleVersion,description,time
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1421988864648
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421988914429
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1421988915554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421988923117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421988933054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421988934101
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421988935476
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421988942898
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421988949320
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421989989613
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421990001332
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421990001488
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421990004332
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1421990014800
opened,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421990015425
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421990015519
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421990017113
closed,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421990017113
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421990019113
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1421990026035
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421990027207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1421990027988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421990028378
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421990029550
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421990030285
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990043175
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990043175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990043332
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990058269
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990091550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990290253
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990292238
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990355832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990356019
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990361082
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990377722
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990379816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990384035
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990386066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990393644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990394785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990396191
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990397207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421990434191
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990438363
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990456410
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990484800
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990532363
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421990557425
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990558613
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1421990560253
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1421990561300
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1421990561675
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1421990562128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990569441
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1421990580753
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421990587550
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1421990595644
opened,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421990612941
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421990613035
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421990621300
closed,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421990621300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421990644550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991292097
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991296613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991511363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991511503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991525707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991528378
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991751019
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421991760863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991762332
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991773003
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1421991775019
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421991784613
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1421991786144
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991788925
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991842816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991843488
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991846535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991853769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991861675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991874675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991881410
opened,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421991883707
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1421991883816
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1421991906285
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421991922519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421992090925
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421992098644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421992157941
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421992158472
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421992172550
